rowNum,Property_Unique_Number,Version_Number,Address,Price,Bed_Rooms,Property_Type,Property_Url,Agent_Name,Property_Status,Status_Date,Featured,Run_Date,Location
1002,126423047,4,"Church Road, Northwood, Middlesex, HA6",975000,4,Detached,https://www.rightmove.co.uk/properties/126423047#/?channel=RES_BUY,"Savills, Northwood",Reduced,2022-11-12,,2023-10-21,"Pinner, Middlesex"
1003,126423047,5,"Church Road, Northwood, Middlesex, HA6",950000,4,Detached,https://www.rightmove.co.uk/properties/126423047#/?channel=RES_BUY,"Savills, Northwood",Reduced,2022-11-13,,2023-10-21,"Pinner, Middlesex"
1004,126423047,6,"Church Road, Northwood, Middlesex, HA6",925000,4,Detached,https://www.rightmove.co.uk/properties/126423047#/?channel=RES_BUY,"Savills, Northwood",Reduced,2022-11-18,,2023-10-21,"Pinner, Middlesex"
1005,126423047,7,"Church Road, Northwood, Middlesex, HA6",900000,4,Detached,https://www.rightmove.co.uk/properties/126423047#/?channel=RES_BUY,"Savills, Northwood",Reduced,2023-08-31,,2023-10-21,"Pinner, Middlesex"
322,126439559,1,"West End Avenue, Pinner, HA5",1495000,4,Detached,https://www.rightmove.co.uk/properties/126439559#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2022-08-26,,2023-10-19,"Pinner, Middlesex"
323,126439559,2,"West End Avenue, Pinner, HA5",1495000,4,Detached,https://www.rightmove.co.uk/properties/126439559#/?channel=RES_BUY,"Robsons, Pinner",UNDER OFFER,2023-10-19,,2023-10-19,"Pinner, Middlesex"
450,126524252,1,"Devonshire Road, Eastcote, Pinner, HA5",1350000,5,Detached,https://www.rightmove.co.uk/properties/126524252#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2022-08-30,,2023-10-19,"Pinner, Middlesex"
451,126524252,2,"Devonshire Road, Eastcote, Pinner, HA5",1250000,5,Detached,https://www.rightmove.co.uk/properties/126524252#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2022-10-25,,2023-10-19,"Pinner, Middlesex"
452,126524252,3,"Devonshire Road, Eastcote, Pinner, HA5",1150000,5,Detached,https://www.rightmove.co.uk/properties/126524252#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2022-12-16,,2023-10-19,"Pinner, Middlesex"
453,126524252,4,"Devonshire Road, Eastcote, Pinner, HA5",1095000,5,Detached,https://www.rightmove.co.uk/properties/126524252#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-05-09,,2023-10-19,"Pinner, Middlesex"
454,126524252,5,"Devonshire Road, Eastcote, Pinner, HA5",1150000,5,Detached,https://www.rightmove.co.uk/properties/126524252#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-05-12,,2023-10-19,"Pinner, Middlesex"
455,126524252,6,"Devonshire Road, Eastcote, Pinner, HA5",1095000,5,Detached,https://www.rightmove.co.uk/properties/126524252#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-05-12,,2023-10-19,"Pinner, Middlesex"
456,126524252,7,"Devonshire Road, Eastcote, Pinner, HA5",1095000,5,Detached,https://www.rightmove.co.uk/properties/126524252#/?channel=RES_BUY,"Robsons, Pinner",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
137,127110227,1,"Waxwell Close, Pinner, HA5",825000,5,Semi-Detached,https://www.rightmove.co.uk/properties/127110227#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2022-09-15,,2023-10-19,"Pinner, Middlesex"
138,127110227,2,"Waxwell Close, Pinner, HA5",799950,5,Semi-Detached,https://www.rightmove.co.uk/properties/127110227#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2022-11-29,,2023-10-19,"Pinner, Middlesex"
139,127110227,3,"Waxwell Close, Pinner, HA5",769950,5,Semi-Detached,https://www.rightmove.co.uk/properties/127110227#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-02-08,,2023-10-19,"Pinner, Middlesex"
140,127110227,4,"Waxwell Close, Pinner, HA5",745000,5,Semi-Detached,https://www.rightmove.co.uk/properties/127110227#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-04-24,,2023-10-19,"Pinner, Middlesex"
141,127110227,5,"Waxwell Close, Pinner, HA5",745000,5,Semi-Detached,https://www.rightmove.co.uk/properties/127110227#/?channel=RES_BUY,"Robsons, Pinner",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
682,127196651,1,"Highfield Avenue, Pinner, Middlesex, HA5",875000,3,Detached,https://www.rightmove.co.uk/properties/127196651#/?channel=RES_BUY,"SPENCE, East Sheen",Initial entry,2022-09-19,,2023-10-19,"Pinner, Middlesex"
683,127196651,2,"Highfield Avenue, Pinner, Middlesex, HA5",850000,3,Detached,https://www.rightmove.co.uk/properties/127196651#/?channel=RES_BUY,"SPENCE, East Sheen",Reduced,2022-09-28,,2023-10-19,"Pinner, Middlesex"
684,127196651,3,"Highfield Avenue, Pinner, Middlesex, HA5",825000,3,Detached,https://www.rightmove.co.uk/properties/127196651#/?channel=RES_BUY,"SPENCE, East Sheen",Reduced,2023-05-23,,2023-10-19,"Pinner, Middlesex"
685,127196651,4,"Highfield Avenue, Pinner, Middlesex, HA5",825000,3,Detached,https://www.rightmove.co.uk/properties/127196651#/?channel=RES_BUY,"SPENCE, East Sheen",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
2704,127360310,1,"Grosvenor Avenue, Carshalton",950000,4,Detached,https://www.rightmove.co.uk/properties/127360310#/?channel=RES_BUY,"Paul Graham, Carshalton",Initial entry,2022-09-28,,2023-10-21,"Sutton, Surrey"
2705,127360310,2,"Grosvenor Avenue, Carshalton",920000,4,Detached,https://www.rightmove.co.uk/properties/127360310#/?channel=RES_BUY,"Paul Graham, Carshalton",Reduced,2022-10-10,,2023-10-21,"Sutton, Surrey"
2706,127360310,3,"Grosvenor Avenue, Carshalton",899995,4,Detached,https://www.rightmove.co.uk/properties/127360310#/?channel=RES_BUY,"Paul Graham, Carshalton",Reduced,2022-11-09,,2023-10-21,"Sutton, Surrey"
2707,127360310,4,"Grosvenor Avenue, Carshalton",879950,4,Detached,https://www.rightmove.co.uk/properties/127360310#/?channel=RES_BUY,"Paul Graham, Carshalton",Reduced,2023-01-17,,2023-10-21,"Sutton, Surrey"
2708,127360310,5,"Grosvenor Avenue, Carshalton",850000,4,Detached,https://www.rightmove.co.uk/properties/127360310#/?channel=RES_BUY,"Paul Graham, Carshalton",Reduced,2023-03-27,,2023-10-21,"Sutton, Surrey"
2709,127360310,6,"Grosvenor Avenue, Carshalton",850000,4,Detached,https://www.rightmove.co.uk/properties/127360310#/?channel=RES_BUY,"Paul Graham, Carshalton",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
1870,127368740,1,"Coombe Drive, Ruislip",689950,3,Semi-Detached,https://www.rightmove.co.uk/properties/127368740#/?channel=RES_BUY,"Coopers, Ruislip Manor",Initial entry,2022-09-23,,2023-10-21,"Pinner, Middlesex"
1871,127368740,2,"Coombe Drive, Ruislip",669950,3,Semi-Detached,https://www.rightmove.co.uk/properties/127368740#/?channel=RES_BUY,"Coopers, Ruislip Manor",Reduced,2022-10-13,,2023-10-21,"Pinner, Middlesex"
1872,127368740,3,"Coombe Drive, Ruislip",649950,3,Semi-Detached,https://www.rightmove.co.uk/properties/127368740#/?channel=RES_BUY,"Coopers, Ruislip Manor",Reduced,2023-05-18,,2023-10-21,"Pinner, Middlesex"
1873,127368740,4,"Coombe Drive, Ruislip",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/127368740#/?channel=RES_BUY,"Coopers, Ruislip Manor",Reduced,2023-06-27,,2023-10-21,"Pinner, Middlesex"
1874,127368740,5,"Coombe Drive, Ruislip",625000,3,Semi-Detached,https://www.rightmove.co.uk/properties/127368740#/?channel=RES_BUY,"Coopers, Ruislip Manor",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
145,127433756,1,"Marsh Road, Pinner, HA5",765000,3,Semi-Detached,https://www.rightmove.co.uk/properties/127433756#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2022-09-26,,2023-10-19,"Pinner, Middlesex"
146,127433756,2,"Marsh Road, Pinner, HA5",725000,3,Semi-Detached,https://www.rightmove.co.uk/properties/127433756#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-01-03,,2023-10-19,"Pinner, Middlesex"
847,127437086,1,"Park Avenue, Ruislip, Middlesex, HA4",1300000,5,Detached,https://www.rightmove.co.uk/properties/127437086#/?channel=RES_BUY,"Bradley & Co Estates Limited, Middlesex",Initial entry,2022-09-30,,2023-10-21,"Pinner, Middlesex"
848,127437086,2,"Park Avenue, Ruislip, Middlesex, HA4",1299950,5,Detached,https://www.rightmove.co.uk/properties/127437086#/?channel=RES_BUY,"Bradley & Co Estates Limited, Middlesex",Reduced,2022-10-04,,2023-10-21,"Pinner, Middlesex"
849,127437086,3,"Park Avenue, Ruislip, Middlesex, HA4",1250000,5,Detached,https://www.rightmove.co.uk/properties/127437086#/?channel=RES_BUY,"Bradley & Co Estates Limited, Middlesex",Reduced,2023-01-06,,2023-10-21,"Pinner, Middlesex"
850,127437086,4,"Park Avenue, Ruislip, Middlesex, HA4",1250000,5,Detached,https://www.rightmove.co.uk/properties/127437086#/?channel=RES_BUY,"Bradley & Co Estates Limited, Middlesex",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
530,127444811,1,"Highbanks Road, Pinner",975000,4,Detached,https://www.rightmove.co.uk/properties/127444811#/?channel=RES_BUY,"Andrew Pearce, Pinner",Initial entry,2022-09-30,,2023-10-19,"Pinner, Middlesex"
894,127452851,1,"Evelyn Avenue, Ruislip",1200000,4,Detached,https://www.rightmove.co.uk/properties/127452851#/?channel=RES_BUY,"Coopers, Ruislip",Initial entry,2022-09-27,,2023-10-21,"Pinner, Middlesex"
895,127452851,2,"Evelyn Avenue, Ruislip",1100000,4,Detached,https://www.rightmove.co.uk/properties/127452851#/?channel=RES_BUY,"Coopers, Ruislip",Reduced,2022-10-31,,2023-10-21,"Pinner, Middlesex"
896,127452851,3,"Evelyn Avenue, Ruislip",1100000,4,Detached,https://www.rightmove.co.uk/properties/127452851#/?channel=RES_BUY,"Coopers, Ruislip",SOLD STC,2023-10-21,,2023-10-21,"Pinner, Middlesex"
237,127462166,1,"Grimsdyke Road, Hatch End, Middlesex, HA5",700000,3,Detached,https://www.rightmove.co.uk/properties/127462166#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Initial entry,2022-09-27,,2023-10-19,"Pinner, Middlesex"
238,127462166,2,"Grimsdyke Road, Hatch End, Middlesex, HA5",675000,3,Detached,https://www.rightmove.co.uk/properties/127462166#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Reduced,2022-12-23,,2023-10-19,"Pinner, Middlesex"
239,127462166,3,"Grimsdyke Road, Hatch End, Middlesex, HA5",650000,3,Detached,https://www.rightmove.co.uk/properties/127462166#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Reduced,2023-09-07,,2023-10-19,"Pinner, Middlesex"
253,127539086,1,"Copperfield Way, Pinner, HA5",675000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Initial entry,2022-09-29,,2023-10-19,"Pinner, Middlesex"
254,127539086,2,"Copperfield Way, Pinner, HA5",650000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2022-10-12,,2023-10-19,"Pinner, Middlesex"
255,127539086,3,"Copperfield Way, Pinner, HA5",675000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2022-10-15,,2023-10-19,"Pinner, Middlesex"
256,127539086,4,"Copperfield Way, Pinner, HA5",650000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2022-10-15,,2023-10-19,"Pinner, Middlesex"
257,127539086,5,"Copperfield Way, Pinner, HA5",675000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2022-10-15,,2023-10-19,"Pinner, Middlesex"
258,127539086,6,"Copperfield Way, Pinner, HA5",650000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2022-10-15,,2023-10-19,"Pinner, Middlesex"
259,127539086,7,"Copperfield Way, Pinner, HA5",675000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2022-10-24,,2023-10-19,"Pinner, Middlesex"
260,127539086,8,"Copperfield Way, Pinner, HA5",650000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2023-03-09,,2023-10-19,"Pinner, Middlesex"
261,127539086,9,"Copperfield Way, Pinner, HA5",625000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",Reduced,2023-06-12,,2023-10-19,"Pinner, Middlesex"
262,127539086,10,"Copperfield Way, Pinner, HA5",625000,3,End of Terrace,https://www.rightmove.co.uk/properties/127539086#/?channel=RES_BUY,"Coopers, Pinner",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
3047,127566971,1,"Mulgrave Road, Cheam, Sutton, SM2",875000,4,Semi-Detached,https://www.rightmove.co.uk/properties/127566971#/?channel=RES_BUY,"Winkworth, Cheam",Initial entry,2022-09-29,,2023-10-21,"Sutton, Surrey"
3048,127566971,2,"Mulgrave Road, Cheam, Sutton, SM2",850000,4,Semi-Detached,https://www.rightmove.co.uk/properties/127566971#/?channel=RES_BUY,"Winkworth, Cheam",Reduced,2022-11-08,,2023-10-21,"Sutton, Surrey"
3049,127566971,3,"Mulgrave Road, Cheam, Sutton, SM2",825000,4,Semi-Detached,https://www.rightmove.co.uk/properties/127566971#/?channel=RES_BUY,"Winkworth, Cheam",Reduced,2023-02-01,,2023-10-21,"Sutton, Surrey"
3050,127566971,4,"Mulgrave Road, Cheam, Sutton, SM2",800000,4,Semi-Detached,https://www.rightmove.co.uk/properties/127566971#/?channel=RES_BUY,"Winkworth, Cheam",Reduced,2023-06-27,,2023-10-21,"Sutton, Surrey"
3051,127566971,5,"Mulgrave Road, Cheam, Sutton, SM2",775000,4,Semi-Detached,https://www.rightmove.co.uk/properties/127566971#/?channel=RES_BUY,"Winkworth, Cheam",Reduced,2023-08-08,,2023-10-21,"Sutton, Surrey"
3052,127566971,6,"Mulgrave Road, Cheam, Sutton, SM2",750000,4,Semi-Detached,https://www.rightmove.co.uk/properties/127566971#/?channel=RES_BUY,"Winkworth, Cheam",Reduced,2023-10-03,,2023-10-21,"Sutton, Surrey"
98,127594217,1,"Grimsdyke Road, Pinner, HA5",875000,3,Detached,https://www.rightmove.co.uk/properties/127594217#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2022-09-30,,2023-10-19,"Pinner, Middlesex"
99,127594217,2,"Grimsdyke Road, Pinner, HA5",825000,3,Detached,https://www.rightmove.co.uk/properties/127594217#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2022-10-26,,2023-10-19,"Pinner, Middlesex"
100,127594217,3,"Grimsdyke Road, Pinner, HA5",799950,3,Detached,https://www.rightmove.co.uk/properties/127594217#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-01-13,,2023-10-19,"Pinner, Middlesex"
101,127594217,4,"Grimsdyke Road, Pinner, HA5",765000,3,Detached,https://www.rightmove.co.uk/properties/127594217#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-03-14,,2023-10-19,"Pinner, Middlesex"
102,127594217,5,"Grimsdyke Road, Pinner, HA5",765000,3,Detached,https://www.rightmove.co.uk/properties/127594217#/?channel=RES_BUY,"Robsons, Pinner",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
324,127736333,1,"Paines Lane, Pinner Village, HA5",1525000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Initial entry,2022-10-05,,2023-10-19,"Pinner, Middlesex"
325,127736333,2,"Paines Lane, Pinner Village, HA5",1485000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2022-10-18,,2023-10-19,"Pinner, Middlesex"
326,127736333,3,"Paines Lane, Pinner Village, HA5",1400000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-01-27,,2023-10-19,"Pinner, Middlesex"
327,127736333,4,"Paines Lane, Pinner Village, HA5",1485000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-01-27,,2023-10-19,"Pinner, Middlesex"
328,127736333,5,"Paines Lane, Pinner Village, HA5",1400000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-01-27,,2023-10-19,"Pinner, Middlesex"
329,127736333,6,"Paines Lane, Pinner Village, HA5",1485000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-01-27,,2023-10-19,"Pinner, Middlesex"
330,127736333,7,"Paines Lane, Pinner Village, HA5",1400000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-02-08,,2023-10-19,"Pinner, Middlesex"
331,127736333,8,"Paines Lane, Pinner Village, HA5",1485000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",Reduced,2023-02-22,,2023-10-19,"Pinner, Middlesex"
332,127736333,9,"Paines Lane, Pinner Village, HA5",1485000,4,House,https://www.rightmove.co.uk/properties/127736333#/?channel=RES_BUY,"Robsons, Pinner",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
3057,127821878,1,"Glenthorpe Road, Morden, London",795000,4,Terraced,https://www.rightmove.co.uk/properties/127821878#/?channel=RES_BUY,"Brinkley's Estate Agents, Wimbledon Park and Southfields",Initial entry,2022-10-07,,2023-10-21,"Sutton, Surrey"
3058,127821878,2,"Glenthorpe Road, Morden, London",759950,4,Terraced,https://www.rightmove.co.uk/properties/127821878#/?channel=RES_BUY,"Brinkley's Estate Agents, Wimbledon Park and Southfields",Reduced,2022-11-18,,2023-10-21,"Sutton, Surrey"
3059,127821878,3,"Glenthorpe Road, Morden, London",745000,4,Terraced,https://www.rightmove.co.uk/properties/127821878#/?channel=RES_BUY,"Brinkley's Estate Agents, Wimbledon Park and Southfields",Reduced,2023-01-23,,2023-10-21,"Sutton, Surrey"
634,127853177,1,"Meredith Close, Pinner, HA5",925000,4,Detached,https://www.rightmove.co.uk/properties/127853177#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Initial entry,2022-10-07,,2023-10-19,"Pinner, Middlesex"
635,127853177,2,"Meredith Close, Pinner, HA5",850000,4,Detached,https://www.rightmove.co.uk/properties/127853177#/?channel=RES_BUY,"Rawlinson Gold, Pinner",Reduced,2023-07-12,,2023-10-19,"Pinner, Middlesex"
636,127853177,3,"Meredith Close, Pinner, HA5",850000,4,Detached,https://www.rightmove.co.uk/properties/127853177#/?channel=RES_BUY,"Rawlinson Gold, Pinner",SOLD STC,2023-10-19,,2023-10-19,"Pinner, Middlesex"
926,127857476,1,"Reginald Road, Northwood",1000000,3,Detached,https://www.rightmove.co.uk/properties/127857476#/?channel=RES_BUY,"Robsons, Northwood - Sales",Initial entry,2022-10-07,,2023-10-21,"Pinner, Middlesex"
927,127857476,2,"Reginald Road, Northwood",1000000,3,Detached,https://www.rightmove.co.uk/properties/127857476#/?channel=RES_BUY,"Robsons, Northwood - Sales",UNDER OFFER,2023-10-21,,2023-10-21,"Pinner, Middlesex"
4160,127908152,1,"Lymescote Gardens, Sutton, SM1",575000,3,Terraced,https://www.rightmove.co.uk/properties/127908152#/?channel=RES_BUY,"Homecare Estates, Wallington",Initial entry,2022-10-10,,2023-10-21,"Sutton, Surrey"
4161,127908152,2,"Lymescote Gardens, Sutton, SM1",550000,3,Terraced,https://www.rightmove.co.uk/properties/127908152#/?channel=RES_BUY,"Homecare Estates, Wallington",Reduced,2023-01-20,,2023-10-21,"Sutton, Surrey"
4162,127908152,3,"Lymescote Gardens, Sutton, SM1",550000,3,Terraced,https://www.rightmove.co.uk/properties/127908152#/?channel=RES_BUY,"Homecare Estates, Wallington",SOLD STC,2023-10-21,,2023-10-21,"Sutton, Surrey"
809,127955381,1,"Eastbury Road, Northwood, Middlesex, HA6",1450000,4,Detached,https://www.rightmove.co.uk/properties/127955381#/?channel=RES_BUY,"Savills, Northwood",Initial entry,2022-10-12,,2023-10-21,"Pinner, Middlesex"
